COD_TRANSACAO,NUM_CONTA,DATA_TRANSACAO,NOME_TRANSACAO,VALOR_TRANSACAO
387,387,2020-04-18 09:56:45.883,Depósito em espécie,369.600000000000000
388,388,2015-04-13 15:18:50.835,Depósito em espécie,220.100000000000020
389,389,2021-08-05 15:43:20.492,Depósito em espécie,418.500000000000000
390,390,2022-01-08 16:03:54.306,Depósito em espécie,200.300000000000000
391,391,2018-12-22 18:12:07.376,Depósito em espécie,158.100000000000000
392,392,2019-02-28 01:59:38.833,Depósito em espécie,427.400000000000030
393,393,2018-12-02 19:30:28.766,Depósito em espécie,519.800000000000000
394,394,2012-10-17 09:23:25.929,Depósito em espécie,167.100000000000020
395,395,2021-10-25 14:36:33.007,Depósito em espécie,199.400000000000000
396,396,2021-05-26 16:01:52.778,Depósito em espécie,450.099999999999970
397,397,2019-09-12 22:36:32.938,Depósito em espécie,57.300000000000004
398,398,2020-02-06 04:08:30.261,TED - Recebido,504.000000000000000
399,399,2020-07-27 19:56:07.120,TED - Recebido,2733.000000000000000
400,400,2016-07-07 06:48:58.421,Depósito em espécie,34.900000000000006
401,401,2022-01-23 04:51:19.717,Depósito em espécie,736.700000000000000
402,402,2013-02-25 07:41:10.256,Depósito em espécie,296.400000000000000
403,403,2013-03-29 20:46:30.745,Depósito em espécie,407.299999999999950
404,404,2020-05-22 11:24:50.701,TED - Recebido,669.000000000000000
405,405,2023-01-16 05:00:39.988,Depósito em espécie,65.800000000000000
406,406,2022-12-08 17:49:04.320,Depósito em espécie,93.400000000000000
407,407,2022-03-12 15:59:21.236,Depósito em espécie,373.100000000000000
408,408,2020-06-14 18:27:18.443,Depósito em espécie,265.300000000000000
409,409,2010-09-20 14:18:52.286,Depósito em espécie,37.300000000000000
410,410,2018-07-29 05:30:20.073,Depósito em espécie,293.400000000000000
411,411,2012-06-18 20:38:11.875,Depósito em espécie,148.200000000000000
412,412,2018-08-10 22:15:44.463,Depósito em espécie,67.300000000000010
413,413,2022-07-26 02:19:11.338,TED - Recebido,1293.000000000000000
414,414,2012-07-11 15:36:44.442,Depósito em espécie,40.400000000000000
415,415,2014-09-20 09:34:29.222,Depósito em espécie,211.400000000000000
416,416,2022-05-05 13:12:43.507,Depósito em espécie,28.700000000000003
417,417,2017-11-30 11:24:46.810,Depósito em espécie,81.400000000000000
418,418,2021-02-10 10:01:35.952,Depósito em espécie,411.599999999999970
419,419,2020-07-11 14:37:34.586,Depósito em espécie,76.800000000000000
420,420,2015-08-16 15:15:17.083,Depósito em espécie,121.199999999999990
421,421,2019-07-03 06:12:59.433,Depósito em espécie,138.000000000000000
422,422,2017-07-07 02:27:47.461,Depósito em espécie,279.500000000000000
423,423,2022-06-20 05:11:40.055,TED - Recebido,1139.000000000000000
424,424,2012-01-22 14:23:11.852,Depósito em espécie,447.100000000000000
425,425,2014-10-18 02:43:46.138,Depósito em espécie,92.300000000000010
426,426,2021-03-23 15:30:10.689,Depósito em espécie,28.300000000000000
427,427,2020-04-12 10:35:56.090,Depósito em espécie,126.800000000000000
428,428,2019-10-09 00:08:12.682,Depósito em espécie,111.700000000000000
429,429,2020-03-23 22:45:34.616,Depósito em espécie,252.200000000000000
430,430,2013-06-15 16:44:24.627,Depósito em espécie,68.200000000000000
431,431,2011-11-19 01:29:42.031,Depósito em espécie,634.400000000000000
432,432,2017-02-03 21:45:38.063,Depósito em espécie,193.200000000000000
433,433,2021-05-26 05:25:22.491,Depósito em espécie,108.600000000000000
434,434,2021-05-27 02:58:04.017,TED - Recebido,2056.000000000000000
435,435,2022-08-03 13:36:24.902,TED - Recebido,4604.000000000000000
436,436,2017-01-31 11:01:54.078,Depósito em espécie,93.300000000000000
437,437,2022-06-05 12:34:13.214,Depósito em espécie,354.700000000000000
438,438,2020-04-06 12:44:35.254,TED - Recebido,2391.000000000000000
439,439,2018-06-21 14:31:29.087,Depósito em espécie,1980.900000000000000
440,440,2016-09-28 14:38:52.557,Depósito em espécie,356.900000000000000
441,441,2020-09-05 12:40:35.062,TED - Recebido,1243.000000000000000
442,442,2022-11-10 01:50:24.966,Depósito em espécie,56.700000000000000
443,443,2016-03-07 20:23:29.112,TED - Recebido,360.000000000000000
444,444,2016-11-08 05:48:32.579,TED - Recebido,10269.000000000000000
445,445,2010-02-25 23:41:51.954,Depósito em espécie,81.199999999999990
446,446,2019-07-14 12:27:09.156,Depósito em espécie,409.500000000000000
447,447,2020-10-15 12:36:08.655,Depósito em espécie,131.700000000000000
448,448,2019-06-25 09:18:54.663,Depósito em espécie,81.000000000000000
449,449,2021-05-18 22:28:38.527,Depósito em espécie,438.200000000000000
450,450,2020-07-03 19:04:11.143,Depósito em espécie,195.100000000000020
451,451,2015-03-09 05:47:49.032,Depósito em espécie,169.500000000000000
452,452,2022-03-15 22:45:02.035,TED - Recebido,538.000000000000000
453,453,2015-01-23 08:01:38.844,Depósito em espécie,180.500000000000000
454,454,2014-01-25 22:24:39.286,Depósito em espécie,451.100000000000000
455,455,2020-02-06 07:13:00.161,Depósito em espécie,92.699999999999990
456,456,2013-12-07 14:00:16.362,Depósito em espécie,122.899999999999990
457,457,2020-01-04 23:51:05.333,Depósito em espécie,193.000000000000000
458,458,2017-08-24 22:28:44.736,Depósito em espécie,136.400000000000000
459,459,2014-03-12 22:37:51.635,Depósito em espécie,82.300000000000010
460,460,2018-03-22 22:12:53.741,TED - Recebido,7542.000000000000000
461,461,2017-07-10 02:54:49.965,Depósito em espécie,531.700000000000000
462,462,2020-07-01 12:27:25.084,Depósito em espécie,106.899999999999990
463,463,2021-12-18 18:03:57.797,Depósito em espécie,48.000000000000000
464,464,2014-08-29 15:46:00.961,Depósito em espécie,52.199999999999996
465,465,2018-06-20 19:37:15.686,Depósito em espécie,31.200000000000003
466,466,2018-02-25 10:44:13.654,Depósito em espécie,163.900000000000000
467,467,2022-06-09 14:48:16.922,Depósito em espécie,97.400000000000000
468,468,2019-03-17 12:17:52.706,Depósito em espécie,108.500000000000000
469,469,2018-04-12 14:58:15.498,Depósito em espécie,133.200000000000000
470,470,2020-05-22 03:10:58.819,Depósito em espécie,46.300000000000000
471,471,2022-01-12 13:25:14.997,Depósito em espécie,140.399999999999980
472,472,2018-09-04 02:18:48.642,Depósito em espécie,375.500000000000000
473,473,2019-03-24 15:02:35.771,Depósito em espécie,55.099999999999994
474,474,2019-06-19 06:06:11.932,Depósito em espécie,319.600000000000000
475,475,2017-09-10 22:54:02.331,Depósito em espécie,195.200000000000000
476,476,2013-07-07 07:12:09.974,Depósito em espécie,64.200000000000000
477,477,2016-02-14 00:38:53.064,Depósito em espécie,185.300000000000000
478,478,2017-10-04 14:04:26.825,Depósito em espécie,46.300000000000000
479,479,2020-03-17 22:05:51.740,Depósito em espécie,130.399999999999980
480,480,2016-05-20 12:25:00.859,TED - Recebido,1328.000000000000000
481,481,2022-06-17 07:06:17.135,TED - Recebido,1430.000000000000000
482,482,2021-10-31 22:39:40.648,Depósito em espécie,134.200000000000000
483,483,2022-09-24 06:25:14.519,Depósito em espécie,92.899999999999990
484,484,2014-04-29 06:29:21.487,Depósito em espécie,296.900000000000030
485,485,2013-07-05 06:30:51.434,Depósito em espécie,152.400000000000000
486,486,2021-12-02 10:08:26.672,Depósito em espécie,241.700000000000020
487,487,2016-10-20 16:45:04.559,Depósito em espécie,12.900000000000000
488,488,2017-09-29 13:30:08.053,TED - Recebido,1380.000000000000000
489,489,2020-02-07 13:42:59.366,Depósito em espécie,129.800000000000000
490,490,2012-03-31 20:39:48.293,Depósito em espécie,188.500000000000000
491,491,2018-01-07 01:38:40.089,TED - Recebido,136.000000000000000
492,492,2020-05-06 16:27:22.372,Depósito em espécie,308.400000000000000
493,493,2020-10-27 17:06:49.658,Depósito em espécie,98.200000000000000
494,494,2021-12-18 06:03:23.459,Depósito em espécie,279.500000000000000
495,495,2022-06-30 23:28:51.143,Depósito em espécie,54.500000000000000
496,496,2022-04-27 04:06:54.182,Depósito em espécie,209.100000000000000
497,497,2011-02-04 04:27:26.257,Depósito em espécie,188.000000000000000
498,498,2020-11-25 14:06:22.623,Depósito em espécie,91.700000000000000
499,499,2017-12-28 06:42:23.008,Depósito em espécie,97.200000000000000
500,500,2014-12-13 11:59:14.539,Depósito em espécie,155.900000000000000
501,501,2014-02-20 23:06:17.740,Depósito em espécie,149.800000000000000
502,502,2012-05-09 20:45:31.281,Depósito em espécie,482.100000000000000
503,503,2022-11-12 19:16:13.102,Depósito em espécie,306.900000000000030
504,504,2019-04-12 21:57:14.834,TED - Recebido,1459.000000000000000
505,505,2021-06-13 06:52:26.899,Depósito em espécie,47.900000000000000
506,506,2020-03-22 13:19:35.618,Depósito em espécie,279.600000000000000
507,507,2017-10-25 01:56:13.985,Depósito em espécie,73.700000000000000
508,508,2018-10-18 02:00:37.687,Depósito em espécie,46.800000000000000
509,509,2020-05-03 20:09:16.192,TED - Recebido,1015.000000000000000
510,510,2016-01-12 23:45:09.078,TED - Recebido,1326.000000000000000
511,511,2022-03-30 12:12:58.256,Depósito em espécie,132.200000000000020
512,512,2017-02-16 18:57:43.535,Depósito em espécie,72.200000000000000
513,513,2017-08-20 16:20:19.578,TED - Recebido,374.000000000000000
514,514,2021-09-19 13:29:58.295,Depósito em espécie,110.800000000000000
515,515,2016-03-09 08:56:11.899,Depósito em espécie,40.400000000000000
516,516,2014-03-24 14:30:41.985,Depósito em espécie,188.299999999999980
517,517,2022-06-16 19:25:37.807,Depósito em espécie,75.600000000000000
518,518,2014-10-30 02:46:47.312,Depósito em espécie,333.299999999999950
519,519,2019-01-14 15:15:29.149,Depósito em espécie,323.600000000000000
520,520,2015-07-16 11:19:42.656,Depósito em espécie,38.100000000000000
521,521,2019-10-15 15:56:48.827,TED - Recebido,706.000000000000000
522,522,2022-12-24 07:02:05.483,Depósito em espécie,193.200000000000000
523,523,2019-01-12 14:32:11.441,Depósito em espécie,81.800000000000000
524,524,2017-07-16 23:53:18.444,Depósito em espécie,117.100000000000010
525,525,2022-05-25 16:30:22.111,Depósito em espécie,80.900000000000000
526,526,2013-08-10 10:15:35.573,Depósito em espécie,133.900000000000000
527,527,2019-01-23 18:07:48.512,Depósito em espécie,636.599999999999900
528,528,2014-02-04 01:52:00.054,Depósito em espécie,190.700000000000000
529,529,2018-03-07 18:48:56.903,TED - Recebido,1327.000000000000000
530,530,2014-06-27 07:42:27.745,Depósito em espécie,193.299999999999980
531,531,2011-02-19 23:16:35.090,Depósito em espécie,570.600000000000000
532,532,2018-07-24 11:13:14.598,Depósito em espécie,91.199999999999990
533,533,2019-07-09 11:46:56.403,Depósito em espécie,350.600000000000000
534,534,2021-07-20 20:30:40.443,Depósito em espécie,249.500000000000000
535,535,2019-02-18 07:11:09.866,TED - Recebido,488.000000000000000
536,536,2015-04-23 08:51:07.040,Depósito em espécie,100.700000000000000
537,537,2017-04-08 22:22:43.539,Depósito em espécie,45.000000000000000
538,538,2020-03-07 03:29:04.014,TED - Recebido,605.000000000000000
539,539,2015-06-04 22:26:47.290,Depósito em espécie,140.700000000000000
540,540,2018-09-27 01:45:38.061,Depósito em espécie,538.300000000000000
541,541,2016-04-15 19:28:57.441,Depósito em espécie,176.400000000000000
542,542,2016-03-29 07:51:35.874,Depósito em espécie,147.799999999999980
543,543,2021-01-21 02:22:48.334,Depósito em espécie,146.500000000000000
544,544,2019-11-22 17:02:54.940,Depósito em espécie,50.500000000000000
545,545,2019-10-24 04:12:25.418,TED - Recebido,476.000000000000000
546,546,2020-12-11 11:51:48.004,Depósito em espécie,183.600000000000000
547,547,2017-03-06 17:57:20.378,Depósito em espécie,795.500000000000000
548,548,2021-09-12 14:16:15.478,TED - Recebido,8932.000000000000000
549,549,2018-08-12 22:16:42.899,Depósito em espécie,532.200000000000000
550,550,2020-07-05 01:04:27.574,Depósito em espécie,207.899999999999980
551,551,2016-09-24 11:05:22.748,Depósito em espécie,44.600000000000000
552,552,2022-09-29 02:40:14.037,Depósito em espécie,163.900000000000000
553,553,2021-05-05 00:54:19.006,Depósito em espécie,49.600000000000000
554,554,2017-10-29 14:08:16.041,TED - Recebido,626.000000000000000
555,555,2020-09-23 23:55:35.076,Depósito em espécie,57.199999999999996
556,556,2018-04-09 12:06:10.104,Depósito em espécie,181.100000000000000
557,557,2018-10-10 10:16:23.576,Depósito em espécie,1096.700000000000000
558,558,2019-08-19 00:51:31.132,Depósito em espécie,257.300000000000000
559,559,2013-09-10 22:23:08.935,TED - Recebido,353.000000000000000
560,560,2017-12-31 08:57:50.540,TED - Recebido,324.000000000000000
561,561,2018-07-08 12:58:24.978,Depósito em espécie,147.400000000000000
562,562,2021-10-27 17:41:18.336,Depósito em espécie,106.000000000000000
563,563,2020-12-28 15:27:39.567,Depósito em espécie,76.700000000000000
564,564,2019-09-13 21:23:38.781,Depósito em espécie,120.000000000000000
565,565,2019-07-24 12:55:54.383,TED - Recebido,1857.000000000000000
566,566,2021-09-05 14:15:12.096,Depósito em espécie,851.599999999999900
567,567,2018-08-12 06:05:48.415,Depósito em espécie,243.500000000000000
568,568,2017-12-21 05:07:01.368,Depósito em espécie,317.300000000000000
569,569,2021-04-08 00:54:10.546,Depósito em espécie,426.700000000000050
570,570,2014-12-21 17:43:18.421,Depósito em espécie,199.800000000000000
571,571,2022-07-05 17:29:11.652,Depósito em espécie,91.500000000000000
572,572,2015-02-04 22:54:06.564,Depósito em espécie,500.099999999999970
573,573,2022-09-27 00:32:23.263,Depósito em espécie,118.300000000000000
574,574,2016-03-02 18:09:12.317,Depósito em espécie,204.800000000000000
575,575,2019-12-22 01:06:32.057,Depósito em espécie,98.000000000000000
576,576,2016-05-18 09:53:48.558,TED - Recebido,5206.000000000000000
577,577,2012-07-15 02:49:54.704,Depósito em espécie,64.600000000000000
578,578,2022-06-27 19:45:18.685,Depósito em espécie,340.099999999999970
579,579,2019-07-03 06:24:36.847,Depósito em espécie,207.000000000000000
580,580,2020-11-05 21:58:28.549,Depósito em espécie,53.700000000000000
581,581,2020-12-07 23:26:38.090,Depósito em espécie,154.400000000000000
582,582,2021-04-02 19:48:37.290,Depósito em espécie,152.300000000000000
583,583,2019-04-20 20:15:06.483,Depósito em espécie,237.800000000000000
584,584,2022-07-10 21:53:28.636,Depósito em espécie,186.600000000000000
585,585,2017-11-18 21:39:01.280,Depósito em espécie,342.200000000000000
586,586,2015-12-08 01:33:52.238,Depósito em espécie,284.400000000000030
587,587,2020-06-07 20:05:06.656,Depósito em espécie,136.800000000000000
588,588,2016-05-22 03:49:15.077,Depósito em espécie,30.000000000000000
589,589,2019-08-16 15:50:06.668,Depósito em espécie,286.700000000000050
590,590,2021-09-29 06:43:01.405,Depósito em espécie,288.900000000000000
591,591,2015-09-17 03:04:31.343,Depósito em espécie,268.299999999999950
592,592,2019-02-12 03:31:32.030,Depósito em espécie,311.300000000000000
593,593,2016-05-11 03:36:11.945,Depósito em espécie,289.800000000000000
594,594,2018-01-21 07:15:08.167,Depósito em espécie,30.900000000000000
595,595,2021-09-15 02:57:22.029,Depósito em espécie,60.099999999999994
596,596,2017-04-28 03:16:45.132,TED - Recebido,704.000000000000000
597,597,2020-07-02 04:52:20.514,Depósito em espécie,38.700000000000000
598,598,2022-07-12 06:55:10.891,Depósito em espécie,142.100000000000020
599,599,2023-01-20 20:27:24.054,TED - Recebido,2365.000000000000000
600,600,2015-01-07 05:49:39.591,Depósito em espécie,159.300000000000000
601,601,2015-10-07 04:33:43.428,Depósito em espécie,192.399999999999980
602,602,2020-07-21 21:17:54.014,TED - Recebido,674.000000000000000
603,603,2021-09-14 19:00:09.569,Depósito em espécie,217.200000000000000
604,604,2017-07-17 10:39:00.019,Depósito em espécie,307.100000000000000
605,605,2015-03-18 05:35:06.963,Depósito em espécie,264.900000000000000
606,606,2017-08-14 18:18:07.498,Depósito em espécie,316.200000000000000
607,607,2018-02-25 10:24:04.338,Depósito em espécie,445.300000000000000
608,608,2011-02-24 14:07:05.726,Depósito em espécie,19.800000000000000
609,609,2021-01-20 12:27:27.913,TED - Recebido,418.000000000000000
610,610,2021-03-17 02:17:53.457,Depósito em espécie,311.200000000000000
611,611,2022-12-19 22:14:24.542,Depósito em espécie,266.800000000000000
612,612,2016-11-01 17:19:16.013,Depósito em espécie,59.300000000000000
613,613,2010-01-28 08:18:56.686,TED - Recebido,6098.000000000000000
614,614,2021-04-15 15:16:23.635,TED - Recebido,1031.000000000000000
615,615,2018-09-25 09:54:12.462,TED - Recebido,1394.000000000000000
616,616,2018-03-16 12:07:20.579,Depósito em espécie,214.100000000000000
617,617,2022-04-12 19:17:31.175,Depósito em espécie,49.100000000000000
618,618,2022-06-16 09:46:22.251,TED - Recebido,4008.000000000000000
619,619,2022-04-22 23:37:56.654,Depósito em espécie,176.900000000000000
620,620,2019-01-27 02:43:25.101,Depósito em espécie,150.399999999999980
621,621,2020-02-16 01:47:13.909,Depósito em espécie,155.700000000000000
622,622,2022-03-12 04:12:48.543,TED - Recebido,3072.000000000000000
623,623,2021-09-07 20:33:29.264,TED - Recebido,2786.000000000000000
