COD_PROPOSTA,COD_CLIENTE,COD_COLABORADOR,DATA_ENTRADA_PROPOSTA,TAXA_JUROS_MENSAL,VALOR_PROPOSTA,VALOR_FINANCIAMENTO,VALOR_ENTRADA,VALOR_PRESTACAO,QUANTIDADE_PARCELAS,CARENCIA,STATUS_PROPOSTA
203,126,16,2015-06-02 22:50:43.368,0.0193,43333.8636212755740,76430.93,33097.06637872442000,3014.351948528822000,17,5,Aprovada
204,457,13,2019-09-22 15:55:19.597,0.0172,50359.4494135814460,92378.58,42019.13058641855600,1282.235458439312400,66,3,Aprovada
205,309,85,2010-04-12 08:09:42.357,0.0140,169869.2543869234500,211794.64,41925.38561307655000,5575.122005081259000,40,6,Validação documentos
206,804,39,2013-05-26 16:48:33.475,0.0118,22949.2628395215800,30423.04,7473.77716047842300,448.228460177332860,79,5,Enviada
207,838,54,2017-02-02 07:06:04.762,0.0088,90103.5280856850100,154144.37,64040.84191431498000,1747.745672307045900,69,3,Validação documentos
208,98,65,2020-12-26 17:02:45.275,0.0199,62252.9342985202700,101959.23,39706.29570147973000,1469.355924275126900,94,6,Em análise
209,144,6,2020-05-17 22:12:52.540,0.0190,13596.9228695598290,21889.95,8293.02713044017200,546.551276672476700,34,4,Enviada
210,403,37,2011-12-05 12:10:01.356,0.0167,88481.0155870064500,150414.08,61933.06441299354000,2222.594573907969000,66,2,Enviada
211,299,31,2022-11-27 08:55:20.478,0.0247,18019.9131464430870,25182.82,7162.90685355691200,509.073922766656000,85,0,Validação documentos
212,53,33,2014-12-23 04:07:57.238,0.0175,129277.4973281627300,198734.43,69456.93267183726000,2618.470706725102400,115,1,Em análise
213,797,62,2018-06-10 17:29:43.829,0.0141,101706.3998553052100,128200.74,26494.34014469479700,1786.042717957384000,116,2,Em análise
214,298,56,2012-03-18 18:05:20.603,0.0154,122867.3623021550400,201681.34,78813.97769784495000,3408.478148076355400,53,4,Em análise
215,57,8,2016-03-24 20:10:18.032,0.0171,38396.4389445707640,45848.94,7452.50105542923600,789.711875280600700,105,4,Enviada
216,914,7,2022-11-17 22:24:13.423,0.0086,144811.1316804162600,178788.64,33977.50831958374000,2370.942040968440300,87,4,Em análise
217,247,63,2022-08-02 20:12:08.478,0.0082,28014.8105072381040,49698.19,21683.37949276190000,396.601800125480800,106,4,Validação documentos
218,681,83,2017-02-12 10:39:35.056,0.0148,68174.0098891700500,83240.44,15066.43011082996000,2085.836077224498200,45,4,Aprovada
219,896,22,2010-11-06 11:21:47.335,0.0209,46501.1520015917800,77438.30,30937.14799840822500,1174.266554575163000,85,1,Em análise
220,695,46,2016-06-25 17:22:22.827,0.0225,152700.7509505071500,205256.39,52555.63904949286400,3831.813264675592600,102,3,Validação documentos
221,677,15,2021-08-06 09:06:38.807,0.0217,82164.1983029531500,127499.59,45335.39169704684000,2125.749565129232500,85,5,Validação documentos
222,593,23,2015-12-06 15:24:55.013,0.0145,155142.2592982404700,184771.29,29629.03070175953700,4717.922936861093000,45,4,Em análise
223,629,79,2015-10-04 06:18:23.614,0.0227,35747.4775407017600,49827.73,14080.25245929824500,1124.220261082022000,57,6,Enviada
224,780,92,2019-08-03 11:04:33.944,0.0087,43967.9059515818200,74302.93,30335.02404841817400,640.422658170152200,105,5,Validação documentos
225,286,64,2016-09-10 07:17:45.064,0.0167,7041.0296704027700,11074.71,4033.68032959722900,346.824652190857000,25,6,Aprovada
226,804,29,2018-10-28 19:07:13.542,0.0174,156884.3931644125300,186354.69,29470.29683558746200,7552.941842527101500,26,3,Validação documentos
227,502,49,2014-01-18 01:25:23.776,0.0142,85417.7013960438000,136179.51,50761.80860395620400,1545.221704887270000,109,3,Validação documentos
228,806,14,2016-03-27 20:11:23.760,0.0188,182805.8857275774400,242429.09,59623.20427242257000,4820.839373549788000,67,0,Validação documentos
229,15,38,2018-01-11 06:05:13.842,0.0224,13320.4872492057480,23126.59,9806.10275079425300,409.089352031922800,59,0,Em análise
230,122,4,2019-10-22 05:42:06.486,0.0144,167534.9191492302000,230175.74,62640.82085076979000,3157.624495930149400,101,5,Validação documentos
231,826,35,2019-12-06 14:11:45.387,0.0180,128135.9483853632400,150762.76,22626.81161463676500,2707.884530011088400,107,0,Em análise
232,336,30,2022-04-15 17:23:00.258,0.0247,31441.3794686324580,51435.82,19994.44053136754000,871.183691503577700,91,6,Aprovada
233,187,35,2018-12-11 05:06:57.218,0.0171,145491.5005480050700,207628.31,62136.80945199492000,6405.209380186721000,29,3,Validação documentos
234,799,1,2017-05-02 12:09:31.164,0.0164,77288.4967787123500,103686.00,26397.50322128764700,1604.051713691281500,96,4,Em análise
235,650,75,2019-07-10 21:21:33.916,0.0091,40726.2199313376600,57015.03,16288.81006866233500,3111.451831441763700,14,3,Aprovada
236,473,8,2021-12-31 01:12:30.164,0.0186,57580.7929278848240,99229.80,41649.00707211518000,2350.498237885617500,33,5,Em análise
237,263,28,2011-04-14 01:02:03.453,0.0160,99620.8324246314000,134128.80,34507.96757536859000,1905.993803158485700,114,1,Em análise
238,675,74,2020-03-24 15:45:12.442,0.0181,66117.2582181207700,90697.00,24579.74178187922700,1562.035707824088000,81,5,Em análise
239,262,91,2010-04-19 08:58:23.157,0.0094,50567.1753834938800,84785.74,34218.56461650612600,704.601646609003000,120,4,Em análise
240,579,16,2014-11-18 00:02:10.161,0.0140,153575.0530079817400,224669.96,71094.90699201824000,2918.261839068661600,96,4,Aprovada
241,505,43,2010-06-03 07:37:03.694,0.0221,21996.5255023065900,30357.78,8361.25449769340800,682.429787067392800,57,0,Enviada
242,217,92,2013-08-26 04:37:05.429,0.0235,42042.7273527347350,78298.60,36255.87264726527000,1147.302291989235500,85,1,Validação documentos
243,266,40,2012-05-08 18:50:08.674,0.0231,60129.3964336529900,95286.70,35157.30356634701000,1521.094642249937000,107,1,Em análise
244,842,68,2022-09-05 03:33:49.500,0.0225,171216.5278027924400,224019.07,52802.54219720758000,4722.934099831928500,76,5,Em análise
245,650,49,2022-10-25 16:26:07.095,0.0152,25511.0093648092370,33279.71,7768.70063519076100,576.586074277591500,74,3,Validação documentos
246,178,16,2010-03-21 08:16:20.305,0.0171,19138.0600103748870,23841.31,4703.24998962511300,448.928726888732740,77,0,Em análise
247,396,14,2012-01-23 15:44:34.296,0.0201,28081.3289865425000,48513.72,20432.39101345750000,637.255260984067800,109,1,Aprovada
248,572,63,2021-07-10 07:24:49.555,0.0224,91734.5775639606900,117893.38,26158.80243603931000,2395.920528940585400,88,0,Em análise
249,427,39,2015-06-14 14:44:02.535,0.0124,58988.7242378292650,70943.51,11954.78576217073000,1613.616897340014200,49,4,Enviada
250,601,97,2013-05-04 00:17:11.766,0.0092,80512.6659544206900,125827.37,45314.70404557931000,5137.755952973906000,17,1,Em análise
251,785,71,2014-10-05 04:50:33.651,0.0134,96136.9217413638400,137583.07,41446.14825863617000,4550.960417536897000,25,1,Validação documentos
252,767,96,2013-10-03 21:30:21.105,0.0247,22728.3607787481000,42365.73,19637.36922125190000,665.586941666383700,76,2,Enviada
253,481,49,2013-04-29 16:11:13.524,0.0230,6509.2876915458655,9923.44,3414.15230845413450,169.733315029386600,94,4,Enviada
254,105,68,2020-10-12 19:31:24.241,0.0219,115475.0502474203500,142584.71,27109.65975257964200,3598.609425020666000,56,5,Enviada
255,183,88,2022-05-10 19:11:36.488,0.0151,137255.5150806948700,215842.49,78586.97491930514000,2770.342852146924000,92,0,Enviada
256,927,13,2012-11-14 05:47:43.735,0.0138,29443.8646800051000,38591.55,9147.68531999490400,552.540437010628200,97,3,Aprovada
257,304,19,2019-09-09 11:28:07.943,0.0249,59619.7508529805300,100757.67,41137.91914701947000,2406.815612290065000,39,3,Aprovada
258,927,33,2015-04-02 03:31:15.193,0.0238,63862.1545121774760,87938.66,24076.50548782252700,3899.371425578805000,21,0,Aprovada
259,478,21,2019-03-07 17:38:21.353,0.0085,108785.4576123311400,192193.60,83408.14238766886000,1493.869786485642900,114,6,Em análise
260,54,19,2020-09-09 18:21:14.398,0.0244,70114.8290777498800,124015.14,53900.31092225012000,2616.743010863891000,44,5,Em análise
261,321,62,2022-10-23 01:04:06.877,0.0109,97096.5005661944000,114677.97,17581.46943380559600,1770.601712211973800,84,1,Enviada
262,490,51,2016-09-18 18:05:53.615,0.0231,154083.1746390985800,240361.45,86278.27536090142000,3843.834967193812600,114,0,Aprovada
263,180,68,2014-08-09 17:05:31.484,0.0158,39176.0717701219000,57817.18,18641.10822987810800,748.262998230597100,112,3,Enviada
264,62,48,2013-08-08 15:30:58.419,0.0185,96258.6811044468800,153867.11,57608.42889555311000,6054.940134100701500,19,4,Enviada
265,980,56,2013-01-23 07:24:39.552,0.0166,29079.9289586915400,43749.06,14669.13104130845600,571.687184527870400,113,4,Validação documentos
266,246,94,2021-06-23 18:51:12.048,0.0145,74001.5101425518000,90829.91,16828.39985744821000,1568.993872998632700,80,5,Em análise
267,861,9,2013-12-27 05:21:58.403,0.0146,154308.5445360645000,221929.06,67620.51546393550000,3240.024822327645000,82,4,Aprovada
268,238,82,2015-04-14 11:02:47.591,0.0167,90890.5358478081500,109276.32,18385.78415219186400,2806.361529763009500,47,2,Enviada
269,282,68,2019-03-15 09:43:14.557,0.0156,60208.2859779370900,81740.55,21532.26402206291000,2834.760652788807000,26,5,Em análise
270,629,84,2013-11-16 00:12:05.892,0.0143,109067.8541345441200,154776.56,45708.70586545588600,37400.652604726830000,3,6,Validação documentos
271,237,39,2018-11-07 01:21:37.214,0.0245,62787.7453001348600,78469.54,15681.79469986513300,1663.076058513070600,107,2,Enviada
272,440,64,2016-11-21 03:40:59.210,0.0204,53235.9045785359340,64758.15,11522.24542146407000,13994.586793565037000,4,1,Validação documentos
273,518,72,2010-08-22 17:45:16.194,0.0202,94730.7814672852300,182162.50,87431.71853271477000,2126.827236890625500,115,5,Validação documentos
274,680,53,2019-05-21 18:45:32.224,0.0083,75092.8353304128500,113349.09,38256.25466958714000,1554.331301275390000,62,3,Validação documentos
275,101,35,2019-12-16 05:49:46.996,0.0176,39693.3103744692200,72952.52,33259.20962553078400,798.775059029512700,119,6,Em análise
276,427,12,2015-08-01 21:59:09.246,0.0239,107986.2948311725600,200809.12,92822.82516882743000,2773.122607649453000,113,1,Validação documentos
277,560,43,2015-06-19 08:11:56.299,0.0229,84465.1351429708700,136554.03,52088.89485702912500,7120.178046042882000,14,3,Aprovada
278,446,37,2019-03-20 15:05:37.962,0.0124,51495.0635699083100,70713.59,19218.52643009169300,6801.224322547911000,8,0,Em análise
279,722,14,2022-04-04 10:09:31.733,0.0179,11093.8264319104900,19375.06,8281.23356808951200,271.670517151905470,74,6,Aprovada
280,700,58,2010-01-28 00:18:32.953,0.0120,119637.2270767108700,145927.77,26290.54292328912600,2268.521925317181700,84,1,Validação documentos
281,87,31,2019-01-07 05:54:32.026,0.0243,141394.5657880017500,230500.66,89106.09421199826000,9010.189896870108000,20,3,Aprovada
282,467,2,2011-04-17 06:35:26.103,0.0183,118022.0029758075500,171429.08,53407.07702419243000,3871.809603583504700,45,6,Validação documentos
283,943,47,2016-05-21 17:21:04.349,0.0212,35014.9989703883840,50442.04,15427.04102961161700,1427.172277277789400,35,0,Enviada
284,112,15,2018-08-24 14:23:13.633,0.0174,66450.8591096369500,90296.25,23845.39089036305000,1406.909437806555200,100,3,Aprovada
285,859,42,2019-02-26 07:36:20.683,0.0184,140848.3498160263000,182288.39,41440.04018397369500,3069.582791838414000,102,5,Aprovada
286,778,70,2014-09-05 14:12:19.517,0.0212,54805.6936191598200,84424.91,29619.21638084018000,1415.245080563602900,82,5,Enviada
287,308,89,2017-02-28 15:58:27.103,0.0137,38751.6444895104300,49310.87,10559.22551048957600,39282.542019016590000,1,2,Validação documentos
288,679,37,2014-08-28 22:20:29.688,0.0143,141068.4999453825000,243347.71,102279.21005461749000,2524.752255081136400,113,2,Enviada
289,410,24,2015-11-17 20:02:33.225,0.0246,29586.7509290363340,40238.10,10651.34907096366400,978.827599035627300,56,4,Enviada
290,324,3,2020-10-16 05:09:13.506,0.0245,104081.2268747612100,190564.30,86483.07312523878000,22370.921830560335000,5,6,Enviada
291,936,95,2020-11-16 18:50:50.675,0.0176,46703.2468608105400,60556.89,13853.64313918946200,1098.907336824364800,79,3,Enviada
292,652,35,2016-06-03 02:42:46.700,0.0137,23736.4300133762700,34107.56,10371.12998662372800,760.528978202681100,41,5,Em análise
293,1,44,2013-07-07 00:50:32.649,0.0221,74816.9294564749100,136561.93,61745.00054352508000,2836.713480307242700,40,5,Validação documentos
294,452,67,2011-07-15 04:19:04.774,0.0122,58209.3286055706300,84792.52,26583.19139442938000,1062.649414066384500,91,6,Em análise
295,25,12,2020-04-25 00:32:36.743,0.0125,35419.7515595110400,50918.66,15498.90844048896700,610.463671542731300,104,0,Aprovada
296,469,2,2018-08-09 03:10:41.832,0.0096,6044.9803260269020,8520.10,2475.11967397309900,1244.036922420264300,5,4,Enviada
297,390,43,2011-07-30 12:06:47.392,0.0086,7872.3534719623440,14095.16,6222.80652803765600,268.025436822030100,34,0,Em análise
298,702,75,2019-04-06 03:03:05.455,0.0181,12169.6627523040220,22736.09,10566.42724769597800,262.371928424781340,102,4,Em análise
299,459,80,2022-10-13 12:45:12.785,0.0137,50695.4181386891600,81226.07,30530.65186131084600,2130.108430299583200,29,3,Em análise
300,958,4,2016-03-22 00:21:55.404,0.0218,61465.7672626593600,93312.31,31846.54273734063500,1548.322634710140600,93,1,Enviada
301,235,39,2014-02-03 20:27:23.336,0.0230,43315.8876535616700,54800.71,11484.82234643832600,1178.945779818594700,82,5,Enviada
302,205,42,2017-08-05 19:03:53.069,0.0168,119820.9425543505600,230919.10,111098.15744564944000,3999.706948125145600,42,5,Aprovada
303,602,15,2021-08-24 17:42:41.437,0.0161,82624.8651751593900,125534.35,42909.48482484063000,1918.715108521365700,74,2,Enviada
304,756,50,2016-09-05 22:14:03.230,0.0195,136237.3573505215800,209003.55,72766.19264947841000,3149.949323862267000,96,2,Aprovada
305,406,95,2015-07-14 17:26:22.779,0.0101,51937.5311156022360,74328.12,22390.58888439776300,957.381469106477100,79,6,Enviada
306,838,40,2022-02-22 23:36:34.309,0.0190,15763.4591787805180,27255.27,11491.81082121948200,348.755720864316400,104,1,Validação documentos
307,992,76,2018-07-10 18:14:41.969,0.0096,159874.7850924859000,223139.31,63264.52490751410000,2739.243798191108500,86,2,Em análise
308,426,37,2012-12-18 07:54:08.182,0.0085,45032.8943426718760,65238.46,20205.56565732812700,1075.076726144474000,52,0,Validação documentos
309,451,25,2016-10-02 20:45:03.853,0.0085,47409.5530602469500,65269.51,17859.95693975305400,696.901217431332800,102,3,Enviada
310,126,19,2018-09-23 20:29:17.254,0.0207,80633.6119611105800,122921.83,42288.21803888942000,2092.350725360518000,78,1,Validação documentos
311,563,4,2016-10-27 19:17:14.135,0.0128,129018.1971433653100,248966.02,119947.82285663468000,2230.791711216299000,106,1,Aprovada
312,200,97,2010-11-26 18:20:06.685,0.0160,134207.6489978218700,158642.98,24435.33100217814000,3201.066418481517300,70,3,Aprovada
313,39,52,2018-06-19 17:32:40.229,0.0195,151071.9670903818300,236384.40,85312.43290961818000,16774.350181180470000,10,6,Aprovada
314,674,91,2016-01-11 06:19:39.169,0.0175,107909.4495900324300,146826.88,38917.43040996757000,3140.696426977017400,53,5,Aprovada
315,592,64,2020-10-17 22:09:37.741,0.0087,138593.7488252005400,168279.81,29686.06117479947000,2107.539600112338600,98,2,Aprovada
316,676,35,2020-10-20 07:12:33.166,0.0155,47947.0228842193600,70606.46,22659.43711578064000,1385.108430694443000,50,4,Aprovada
317,737,42,2011-03-28 16:02:13.583,0.0084,18621.4820620190300,22845.34,4223.85793798096900,279.590127001476500,98,5,Enviada
318,59,36,2022-08-03 01:33:06.879,0.0246,155098.1840740041800,239810.35,84712.16592599583000,7543.685554316434000,29,2,Validação documentos
319,975,51,2012-02-28 07:51:14.635,0.0181,207411.1652006608500,249606.33,42195.16479933914000,6877.889994502848000,44,4,Validação documentos
320,917,35,2011-05-21 18:59:32.915,0.0104,129548.5257924676100,240996.87,111448.34420753238000,2589.494814275344000,71,0,Em análise
321,49,41,2014-05-07 17:45:45.994,0.0111,98234.3038028718100,161311.59,63077.28619712817500,20305.915676649930000,5,5,Aprovada
322,839,68,2021-05-15 09:17:38.650,0.0182,30988.1003005054880,47215.61,16227.50969949451200,1204.872435502195200,35,3,Validação documentos
323,985,98,2020-01-25 00:07:52.883,0.0209,10503.7545032687850,12986.48,2482.72549673121400,931.072988265113800,13,1,Aprovada
324,292,93,2010-09-08 05:15:27.573,0.0243,110343.3557254671800,158172.27,47828.91427453281000,4805.747279588577000,34,1,Aprovada
325,781,58,2010-05-14 00:38:50.972,0.0193,57754.3753038150240,74311.20,16556.82469618497300,6406.068487608838000,10,5,Em análise
326,186,16,2018-02-28 16:26:33.429,0.0235,130007.2971272249100,180090.83,50083.53287277507000,3561.257351269253400,84,1,Em análise
327,86,61,2018-07-23 14:34:21.000,0.0161,60317.6438396566950,98561.08,38243.43616034330600,2220.775771166667700,36,3,Validação documentos
328,392,100,2014-03-04 19:17:43.204,0.0242,153675.2116483382000,227285.99,73610.77835166178000,5176.579063047811000,53,4,Validação documentos
329,639,89,2015-05-26 19:34:20.045,0.0150,32080.4211125067230,51143.52,19063.09888749327400,629.798302872613900,97,5,Aprovada
330,392,46,2012-12-04 04:23:15.573,0.0163,17406.3982219582030,28308.86,10902.46177804180000,533.018058366701400,47,0,Validação documentos
331,193,92,2012-07-24 01:22:40.240,0.0127,13511.5831679291620,18467.53,4955.94683207083700,240.561725345352160,99,6,Aprovada
332,498,83,2020-05-23 15:23:41.022,0.0195,129418.6677761357600,216732.97,87314.30222386424000,2914.809427462437300,104,3,Validação documentos
333,370,42,2021-06-22 06:12:36.985,0.0146,137156.2354348391500,209836.85,72680.61456516084000,10903.298004349022000,14,0,Em análise
334,169,4,2013-10-01 02:44:04.026,0.0113,98384.0356187247200,166563.45,68179.41438127529000,5523.615864938983000,20,1,Enviada
335,991,88,2010-05-15 03:23:51.830,0.0158,77180.1613285258400,144752.44,67572.27867147417000,1455.662037706300000,116,1,Em análise
336,631,5,2018-08-16 01:33:11.029,0.0164,91307.4576860568800,114987.65,23680.19231394312000,3877.849564993880400,30,6,Em análise
337,213,35,2021-09-29 12:24:40.420,0.0202,74705.7018176483700,95425.91,20720.20818235163500,2090.279782358030400,64,2,Em análise
338,900,46,2017-07-12 16:36:06.214,0.0248,98663.1055282804000,160115.84,61452.73447171960000,3091.384551776813600,64,5,Enviada
339,181,19,2017-03-09 00:12:51.380,0.0108,16065.6743535409190,30394.91,14329.23564645908100,612.601806970738400,31,6,Validação documentos
340,165,73,2017-06-10 21:07:41.776,0.0086,140508.7154991375000,230584.51,90075.79450086251000,2436.538325354126300,80,0,Validação documentos
341,365,38,2022-11-26 01:08:34.041,0.0167,42035.9195402805200,61641.41,19605.49045971948700,42737.919396603360000,1,5,Em análise
342,55,37,2012-02-27 21:28:02.811,0.0084,42977.8494935801650,81732.60,38754.75050641984000,760.246542347602700,77,0,Em análise
